smooth_sandstone,128
spruce_trapdoor,124
scaffolding,120
netherite_scrap,119
item_frame,110
powered_rail,102
quartz_pillar,96
iron_bars,96
dark_oak_slab,96
blackstone_stairs,91
oak_fence,87
furnace,85
cake,83
blaze_powder,82
yellow_stained_glass,80
diamond_pickaxe,80
smooth_red_sandstone_stairs,78
golden_apple,78
suspicious_stew,76
light_gray_banner,74
polished_blackstone_stairs,72
armor_stand,72
light_blue_carpet,66
soul_torch,64
black_stained_glass_pane,64
white_stained_glass_pane,64
magenta_stained_glass_pane,64
green_terracotta,64
polished_granite,64
glass_pane,64
ender_eye,63
crafting_table,63
diamond_axe,58
red_sandstone,57
oak_wood,57
yellow_carpet,57
quartz_bricks,56
oak_sign,54
spruce_wood,51
writable_book,50
blast_furnace,50
lime_stained_glass,48
rabbit_stew,48
smooth_red_sandstone,48
ender_chest,46
redstone_torch,44
iron_axe,44
diamond_sword,44
light_blue_wool,42
stonecutter,41
flower_pot,41
nether_brick,40
green_stained_glass,40
diamond_leggings,40
dark_oak_stairs,40
diamond_boots,39
bell,39
shield,38
spruce_button,37
polished_andesite_stairs,36
experience_bottle,36
fermented_spider_eye,36
cyan_terracotta,36
spruce_sign,36
acacia_planks,36
bucket,35
cauldron,34
leather_boots,34
furnace_minecart,34
diamond_shovel,33
leather_chestplate,33
gray_stained_glass_pane,32
gray_stained_glass,32
soul_lantern,32
polished_blackstone_slab,32
netherite_ingot,31
diamond_chestplate,31
diamond_helmet,30
gray_carpet,30
lectern,27
birch_sign,27
dark_oak_wood,27
spruce_fence_gate,25
stone_hoe,25
diamond_hoe,24
leather_leggings,24
dark_oak_fence,24
crossbow,24
dark_oak_sign,24
black_terracotta,24
stone_pressure_plate,23
charcoal,23
polished_blackstone_wall,21
andesite_wall,21
wooden_sword,21
heavy_weighted_pressure_plate,20
polished_andesite_slab,20
iron_helmet,19
cooked_salmon,19
white_bed,19
map,19
iron_door,18
iron_pickaxe,18
purple_carpet,18
cobblestone_slab,18
stone_brick_slab,18
dispenser,18
black_carpet,18
dark_oak_trapdoor,18
filled_map,18
prismarine,17
written_book,17
oak_boat,17
lime_stained_glass_pane,16
red_stained_glass,16
green_stained_glass_pane,16
stone_sword,16
gray_wool,15
red_shulker_box,15
leather_helmet,15
spruce_door,15
sugar,15
sticky_piston,14
chainmail_leggings,14
iron_sword,14
loom,13
white_shulker_box,12
stone_brick_stairs,12
stone_slab,12
cyan_wool,12
light_blue_glazed_terracotta,12
oak_button,12
birch_slab,12
blue_banner,12
glowstone,12
purple_glazed_terracotta,12
purpur_stairs,12
bowl,12
brown_terracotta,12
blackstone_slab,12
iron_leggings,11
minecart,11
painting,10
dropper,10
iron_trapdoor,10
clock,10
lime_shulker_box,10
yellow_shulker_box,10
dried_kelp_block,9
birch_wood,9
piston,9
ender_pearl,9
smoker,9
brewing_stand,9
birch_fence,9
shears,9
gold_nugget,9
acacia_stairs,8
grindstone,8
orange_stained_glass,8
birch_stairs,8
chainmail_boots,7
lever,7
globe_banner_pattern,7
iron_boots,7
black_shulker_box,7
composter,6
red_carpet,6
oak_fence_gate,6
chainmail_chestplate,6
light_blue_shulker_box,6
oak_door,6
stone_brick_wall,6
cobblestone_wall,6
brown_shulker_box,6
sponge,6
soul_campfire,5
jack_o_lantern,5
white_banner,5
red_wool,5
purple_bed,5
spruce_pressure_plate,5
blue_shulker_box,4
enchanting_table,4
warped_planks,4
flint_and_steel,4
cobblestone_stairs,4
iron_chestplate,4
crimson_planks,4
black_wool,3
redstone_lamp,3
green_bed,3
smithing_table,3
red_nether_bricks,3
jukebox,3
light_gray_shulker_box,3
pink_carpet,3
lime_carpet,3
stripped_spruce_wood,3
black_banner,3
magenta_carpet,3
stripped_dark_oak_wood,3
birch_door,3
knowledge_book,3
light_blue_bed,3
white_carpet,3
orange_wool,3
blue_carpet,3
wooden_pickaxe,3
green_wool,3
beacon,2
fletching_table,2
magenta_wool,2
orange_shulker_box,2
cyan_bed,2
dark_oak_button,2
magenta_glazed_terracotta,2
iron_shovel,2
birch_pressure_plate,2
pink_wool,2
tripwire_hook,2
fishing_rod,2
orange_bed,2
repeater,2
lime_bed,2
smooth_red_sandstone_slab,2
lime_wool,2
pink_shulker_box,2
nether_bricks,2
stone_axe,2
cartography_table,1
stone_stairs,1
stone_pickaxe,1
black_bed,1
dark_oak_fence_gate,1
purple_shulker_box,1
magenta_shulker_box,1
brown_banner,1
yellow_bed,1
golden_helmet,1
netherite_pickaxe,1
blue_bed,1
gray_shulker_box,1
wooden_axe,1
light_weighted_pressure_plate,1
green_shulker_box,1
observer,1
lodestone,1
white_wool,1
nether_wart_block,1
carrot_on_a_stick,1
air,0
